gene	KO_1_NonTreatment	KO_2_NonTreatment	KO_3_NonTreatment	KO_4_CytokineTreatment	KO_5_CytokineTreatment	KO_6_CytokineTreatment	WT_1_NonTreatment	WT_2_NonTreatment	WT_3_NonTreatment	WT_4_CytokineTreatment	WT_5_CytokineTreatment	WT_6_CytokineTreatment
Rab23	873	911	880	450	586	466	802	698	1115	638	992	556
Bag2	641	726	707	308	524	333	773	792	1005	481	510	349
Gm37905	1	0	2	2	2	1	2	3	1	3	0	2
Zfp451	1589	1848	1722	1143	1565	1089	1890	1712	2373	1676	2380	1312
Gm15455	120	124	74	64	52	46	90	86	124	56	116	69
Bend6	25	37	39	77	101	54	40	30	52	129	102	64
Gm37067	0	0	0	0	0	0	0	0	2	2	0	0
Dst	26520	28046	23853	13229	24215	12381	29273	23911	32297	19400	25049	13967
Gm37354	0	0	0	0	0	0	1	0	0	0	1	1
Gm28631	0	0	0	0	0	0	0	0	0	0	0	0
Gm23792	0	0	0	0	0	0	0	0	0	0	0	0
Gm38157	6	8	13	8	16	15	4	21	11	13	17	6
Mir6896	0	0	0	0	0	0	0	0	0	0	0	0
Gm26788	228	199	105	10	21	31	192	165	133	15	12	16
A930005N03Rik	18	9	3	5	3	2	8	7	15	3	3	1
Gm37958	0	0	0	0	0	0	0	0	0	0	0	0
Gm37385	0	0	0	0	0	0	0	0	0	0	0	0
Gm5266	0	0	0	0	0	0	0	0	0	0	0	0
Gm3052	2	2	1	0	2	2	3	5	7	0	2	0
Gm37233	22	18	13	10	46	20	22	19	43	25	15	10
Mir5103	0	0	0	0	0	0	0	0	0	0	0	0
Ccdc115	1510	1439	1366	914	972	820	1459	1420	1919	1313	1919	897
Gm28306	6	0	0	0	1	1	1	0	0	0	0	2
Imp4	1832	1918	1822	1682	1797	1548	1828	1641	2414	2336	3541	1771
Ptpn18	216	183	190	146	353	212	208	214	328	229	243	189
Gm28417	7	6	5	8	9	3	1	6	6	1	4	6
4930568A12Rik	21	28	44	13	14	15	28	26	33	26	45	15
Prss39	0	0	0	1	0	0	0	0	0	0	0	0
Gm28416	0	0	0	0	0	0	0	0	0	0	0	0
Cfc1	0	0	0	0	0	0	0	0	0	0	2	0
Gm28419	0	0	0	0	0	0	0	0	0	0	0	0
Prss40	0	0	0	0	0	0	0	0	0	0	0	0
1700101I19Rik	0	0	0	0	0	0	0	0	0	0	0	0
Amer3	164	230	182	100	61	81	207	208	296	97	213	101
Gm28418	0	0	0	0	0	0	0	0	0	0	0	0
Gm36984	0	0	0	0	0	0	0	0	0	0	0	0
Gm29730	0	0	0	0	0	0	0	0	0	0	0	0
AA619741	0	0	0	0	0	0	0	0	0	0	0	0
Arhgef4	75	0	67	0	97	0	31	0	120	0	55	0	84	0	67	0	112	0	58	0	68	0	53	0
Gm37224	0	0	0	0	0	0	0	0	0	0	0	0
Gm37845	0	0	0	0	0	0	0	0	0	0	0	0
Gm38336	10	10	9	1	4	5	12	9	13	5	7	8
Fam168b	3962	4001	3650	2744	4539	2724	3897	3612	5360	3942	5354	3355
Gm37127	2	0	1	2	0	0	1	0	1	1	0	2
Plekhb2	4308	4623	4624	2957	3234	2620	4774	4074	5512	4417	6920	3457
Gm19430	0	0	0	0	0	0	0	0	0	0	0	0
Gm37670	40	39	44	39	46	30	38	24	41	65	74	53
Gm8009	0	1	0	1	1	3	1	2	3	2	2	0
Gm38027	0	0	0	0	0	0	0	0	0	0	0	0
Gm25096	0	0	0	0	0	0	0	0	0	0	0	0
Gm37068	0	0	0	0	0	0	0	0	0	0	0	0
Gm25634	0	0	0	0	0	0	0	0	0	0	0	0
Gm28415	0	0	0	0	0	0	0	0	0	0	0	0
1110002O04Rik	1	1	0	0	2	0	0	1	4	0	0	0
Gm8022	0	0	0	0	0	0	0	0	0	0	0	0
Gm37146	0	0	0	0	0	0	0	0	0	0	0	0
Gm33222	0	0	0	0	0	1	0	0	0	0	0	0
4930535G08Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm38049	0	0	0	0	0	0	0	0	0	0	0	0
Hs6st1	9498	8171	7283	4364	6232	5115	7269	6614	9758	6981	9015	5709
Gm37335	38	34	14	14	16	13	24	27	17	22	15	16
Gm33280	6	3	3	1	0	0	6	2	0	0	0	2
Uggt1	16275	17180	16945	8782	12200	8660	15881	12912	19429	13268	18266	10381
Mir6897	0	0	0	0	0	0	0	0	1	0	0	0
Neurl3	481	461	389	7351	14698	8180	460	420	735	11414	14571	10188
Arid5a	2537	2160	1913	4407	3801	4453	1015	1481	1867	5027	7564	4116
4930403P22Rik	0	2	0	0	13	3	0	0	0	2	0	3
Kansl3	3501	3811	3282	2663	3503	2584	3469	3111	4607	3839	5455	3176
Mir6898	0	0	0	0	0	0	0	0	0	0	0	0
Fer1l5	5	1	0	7	4	6	2	0	1	3	29	6
Lman2l	1177	1148	1067	864	991	766	1062	907	1313	1017	1996	963
Cnnm4	1218	1171	1112	1214	1717	1306	925	912	1377	1770	2372	1408
Gm37909	1	0	0	1	1	0	0	1	1	1	1	2
Gm47280	0	0	0	0	0	0	0	0	0	0	0	0
Cnnm3	1330	1301	1266	469	705	491	1443	1244	1760	602	861	554
Gm38033	0	0	1	0	1	0	0	0	0	0	0	0
Ankrd23	46	53	47	7	12	15	36	45	61	26	36	17
Gm42417	0	0	2	0	0	0	0	0	0	0	0	0
Ankrd39	378	386	348	147	189	180	365	347	493	249	385	233
Sema4c	1730	1651	1421	840	1467	1114	1330	1528	2170	1385	1779	1179
D430040D24Rik	86	95	84	33	50	44	82	95	150	62	87	54
Fam178b	2	4	4	9	3	0	5	3	10	0	10	5
Gm6428	10	25	14	28	20	11	11	24	25	34	51	25
Gm24133	0	0	0	0	0	0	0	0	0	0	0	0
Cox5b	5083	4937	4803	4411	5030	4291	4544	4411	6141	5770	8903	4261
Actr1b	10757	10517	10505	7345	7675	6992	9441	9005	12839	9502	15466	7439
4933424G06Rik	7	14	9	15	8	4	14	15	14	11	14	8
Gm33533	7	10	3	0	1	0	6	13	4	1	4	0
Zap70	6	18	24	3	8	7	10	21	19	9	15	10
Gm18828	0	0	0	0	0	0	0	0	0	0	0	0
Tmem131	6425	6427	6017	3144	4710	3402	6901	5889	8453	4469	6644	3742
Gm37506	0	0	0	0	1	3	0	0	0	0	0	3
Gm38115	0	0	0	0	0	0	0	1	0	0	0	0
F830112A20Rik	0	0	0	0	0	0	2	0	0	2	0	0
Rpl12-ps1	154	173	128	191	245	188	131	140	206	204	354	183
n-R5s210	0	0	0	0	0	0	0	0	0	0	0	0
Vwa3b	54	49	72	50	38	41	59	55	72	44	104	39
Gm37020	1	0	0	0	0	0	3	1	4	0	0	0
Cnga3	17	15	12	12	14	9	8	19	21	22	25	15
1700074A21Rik	0	0	0	0	0	0	0	0	0	0	0	0
Inpp4a	4942	6077	5316	2384	1751	2046	6050	5018	7438	3895	7705	3995
4930439A04Rik	0	0	0	0	0	0	0	0	2	0	0	0
Gm37135	0	0	0	0	0	0	0	0	0	0	0	0
Coa5	3451	3479	3511	3007	3869	2848	3723	3073	4627	4386	6855	3548
Unc50	1740	2024	1984	686	870	686	2155	1651	2633	1005	1517	885
Mgat4a	877	809	872	659	2237	827	1018	799	1289	1104	1221	908
4930594C11Rik	1	1	6	1	9	1	7	4	7	5	6	2
Gm43213	0	0	0	0	0	1	0	0	0	1	0	0
2010300C02Rik	936	973	867	732	583	671	1332	1012	1469	1115	1884	1076
4930556I23Rik	0	0	1	1	0	0	1	1	5	0	0	0
4930470B04Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm19863	0	0	2	1	2	0	1	0	1	0	0	2
Tsga10	247	267	251	147	111	137	214	188	286	211	362	211
Gm26805	14	19	11	5	1	4	7	14	6	8	24	9
Lipt1	148	207	159	68	80	65	161	128	228	92	189	102
Mitd1	474	463	462	503	710	473	410	430	526	805	1413	737
Mrpl30	1170	1282	1273	1997	1735	1872	1254	1219	1702	2403	4345	1831
Lyg2	0	0	0	0	0	0	0	0	0	0	0	0
Gm15457	0	0	0	0	1	0	0	2	0	0	0	2
Lyg1	0	0	0	0	0	1	0	0	0	0	0	0
Gm23409	0	0	0	0	0	0	0	0	0	0	0	0
Txndc9	2157	2086	2276	2049	2513	2080	2241	1902	2987	2968	4305	2314
Eif5b	7104	6747	7126	8638	9472	8851	6747	6294	8691	12333	18703	8877
Rev1	1150	1152	1041	944	1049	997	1157	1024	1490	1169	2262	1100
Gm37062	4	6	2	2	5	4	5	7	6	3	21	4
Gm5099	0	0	0	0	0	0	3	0	0	0	0	0
Aff3	102	116	75	86	208	113	81	93	131	215	158	138
Gm16150	0	1	1	0	0	0	5	2	1	1	0	0
Gm16151	0	0	0	0	0	0	0	0	0	0	0	0
Gm16152	9	10	12	10	5	4	4	10	7	5	3	3
Gm34727	0	0	0	0	0	0	0	0	0	0	0	0
Gm38135	0	0	0	0	0	0	0	0	0	0	0	0
2610300A13Rik	0	0	0	0	0	0	0	0	0	0	0	0
Lonrf2	569	640	608	96	80	91	738	633	795	125	219	110
Chst10	309	363	337	44	42	28	312	268	382	53	120	52
Gm37707	0	0	0	0	0	0	0	1	0	0	0	0
Gm6621	0	0	0	0	0	0	0	0	0	0	1	0
Nms	0	0	1	0	0	0	0	0	0	0	0	0
Pdcl3	1657	1485	1480	1307	1978	1621	1556	1342	1895	2159	2790	1631
Gm37309	53	53	38	31	44	55	34	52	38	62	134	64
Gm37821	0	0	0	0	0	0	0	0	0	1	2	0
Gm37091	0	0	0	0	0	0	0	0	0	0	0	0
Mir6349	0	0	0	0	0	0	0	0	0	0	0	0
Npas2	683	692	599	707	592	666	480	432	512	810	1674	838
Gm20428	0	0	0	0	0	0	0	0	0	0	0	0
Gm3617	3	4	6	4	14	8	5	6	16	18	31	9
Rpl31	11439	11581	11715	14120	17345	13717	11497	10389	14481	19320	29172	13427
Tbc1d8	1756	1859	1827	1277	917	1139	1802	1608	2150	1734	3728	1683
Gm37265	0	0	0	0	0	0	0	1	0	0	0	0
Gm24826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cnot11	1927	1820	1785	978	1256	998	1883	1679	2400	1403	2032	1072
Gm15832	18	35	29	15	49	18	17	33	32	22	34	35
Snord89	2	6	3	3	0	3	2	4	5	3	2	2
Rnf149	1822	1723	1765	1719	3982	1872	1610	1419	2260	2890	2940	1986
Gm23722	0	3	0	0	2	1	0	1	2	0	5	0
Gm5100	0	0	0	0	0	0	0	0	0	0	0	1
Creg2	141	159	127	36	63	39	147	139	197	83	69	69
D930019O06Rik	17	32	21	8	6	3	22	17	32	13	5	3
Rfx8	26	24	16	9	16	12	13	18	16	17	21	11
Gm3646	0	0	0	0	0	0	0	0	0	0	0	0
1700066B17Rik	0	0	0	0	0	0	0	0	0	0	2	0
Map4k4	12206	11066	10288	7283	13354	8445	10209	9950	14949	11181	13426	8246
4930456G14Rik	2	1	1	0	0	0	5	2	2	1	3	0
Il1r2	55	49	46	104	103	84	34	40	59	149	171	69
Gm16894	20	13	12	3	1	2	17	20	22	6	6	5
Gm37347	0	0	0	0	0	0	0	1	0	1	1	0
Il1r1	27397	31011	28846	5008	4172	4109	35917	26863	35873	5558	11303	5707
Gm38070	46140	34092	31599	3029	2029	3083	16833	19342	25001	2466	4006	1864
Il1rl2	248	249	241	205	694	232	183	172	318	411	312	246
Gm17970	0	3	0	0	3	1	1	4	0	1	0	1
Il1rl1	38	61	56	96	446	156	54	58	81	198	105	141
Il18r1	201	234	208	510	952	588	47	47	108	439	746	413
Il18rap	35	29	29	212	734	265	17	13	39	358	278	261
Gm35801	0	0	0	0	0	0	0	0	0	0	0	0
Slc9a4	4	0	6	11	13	14	0	2	4	12	14	14
Gm37435	2	2	0	1	0	0	1	0	0	0	0	0
Slc9a2	39	41	35	46	135	64	35	33	51	62	47	62
Gm37623	0	0	0	0	0	0	0	0	0	0	0	0
Gm37915	2	0	1	1	0	0	2	1	1	0	0	1
Mfsd9	142	196	194	70	157	112	222	203	266	104	145	113
Tmem182	14	21	10	7	12	11	6	16	26	10	13	9
Gm5973	0	0	0	0	0	0	0	0	0	0	0	0
4930448I06Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm28634	0	0	0	0	0	0	0	0	0	0	0	0
Gm29260	2	0	0	0	0	0	0	0	0	0	0	0
Gm5267	0	0	0	0	0	0	0	0	0	0	0	0
Gm8176	0	0	0	0	0	0	0	0	0	0	0	0
Gm9915	0	0	0	0	0	0	0	0	0	0	0	0
Gm29664	0	0	0	0	0	0	0	0	0	0	0	0
Gm28175	0	0	0	0	0	0	0	0	0	0	0	0
Gm28140	0	0	0	0	0	0	0	0	0	0	0	0
Gm37047	0	0	0	0	0	0	0	0	0	0	0	0
Pantr1	0	0	0	0	0	1	0	0	0	0	0	0
4930420N18Rik	0	2	0	0	0	0	0	0	0	0	0	0
AC122898.1	0	0	0	0	0	0	0	0	0	0	0	0
Pou3f3	0	0	0	0	5	1	0	0	0	1	0	0
Pantr2	0	0	0	0	0	0	0	0	0	0	0	0
Dalir	0	0	0	0	0	0	0	0	0	0	0	0
Mrps9	974	1010	1096	893	1080	885	1019	1000	1259	1221	1865	932
Gm23126	0	0	0	0	0	0	0	0	0	0	0	0
Gpr45	2401	2611	2520	1471	1188	1303	2623	2432	2960	1871	3699	1270
Gm24001	0	0	0	0	0	0	0	0	0	0	0	0
Tgfbrap1	3552	3640	3393	1656	1852	1641	3459	3074	4239	2405	3998	2282
Gm28782	2	1	0	1	0	2	0	0	0	0	1	1
8430432A02Rik	77	108	69	22	16	14	128	96	140	47	67	27
AI597479	770	913	953	505	665	445	953	826	1112	721	1057	564
Fhl2	888	890	823	1069	1287	1111	720	718	1243	1604	2398	1308
Gm8210	24	19	17	21	36	31	27	23	39	26	56	17
Gm29040	0	1	1	0	0	0	0	0	1	0	0	0
Gm29610	0	0	0	0	0	0	0	0	0	0	0	0
Gm29041	0	2	0	1	0	1	2	1	3	2	2	2
Nck2	1680	1775	1637	1554	2366	1678	1684	1577	2332	2207	3189	1928
Gm37536	0	0	0	0	0	0	0	0	0	0	0	0
Gm38228	11	13	9	16	19	20	14	6	7	15	44	20
1500015O10Rik	0	0	1	0	0	0	0	0	2	0	0	0
Gm29155	1	5	9	1	4	3	5	1	9	1	2	4
Gm29157	0	0	0	0	0	0	0	0	0	0	0	0
Gm29156	5	8	8	2	11	2	16	12	8	7	5	5
Uxs1	1334	1392	1396	809	1427	856	1430	1262	1863	1098	1457	912
Gm16103	6	4	6	3	13	11	10	13	11	8	9	1
Gm19587	606	571	570	526	574	526	552	495	702	691	974	499
Gm8241	0	0	0	0	0	0	0	0	0	0	0	0
Gm26352	0	0	0	0	0	0	0	0	0	0	0	0
Gm24180	0	0	0	0	0	0	0	0	0	0	0	0
Tpp2	3087	3428	3586	1876	2906	2050	3423	2931	4481	2873	4277	2371
Mettl21c	0	1	0	1	0	0	1	0	1	0	0	1
Gm15838	0	3	0	0	0	0	1	0	0	0	5	0
Gm8251	0	1	0	0	2	2	1	0	2	2	3	2
Tex30	160	230	246	106	183	135	241	191	275	180	277	157
Gm29247	0	0	0	0	0	0	0	0	0	0	0	0
Kdelc1	467	481	501	169	452	223	424	388	546	304	359	246
Bivm	646	783	701	351	533	367	742	689	976	510	707	424
Ercc5	1469	1491	1474	840	915	794	1424	1348	1822	1164	1754	850
Mettl21e	0	0	0	0	0	0	0	0	0	0	0	0
Gm15833	0	0	0	0	0	0	1	0	2	2	0	0
Gm5700	0	0	0	0	0	0	0	0	0	0	0	0
Gm28893	0	0	0	0	0	0	0	0	0	0	0	0
Txn-ps1	23	9	10	18	34	24	14	11	11	27	44	14
Gulp1	42	81	73	34	88	34	67	52	96	60	56	49
Gm37626	0	0	0	0	0	0	0	0	0	0	0	0
Gm16102	0	0	0	0	0	0	0	0	0	0	0	0
4930521E06Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm38110	0	1	0	0	0	0	0	0	1	4	0	0
Gm3489	0	0	0	0	0	0	0	0	0	0	0	0
Gm19480	0	1	0	0	1	0	0	0	1	0	0	0
Gm3496	0	0	0	0	0	0	0	0	0	0	0	0
Gm5268	2	1	2	1	1	0	4	0	0	0	2	0
Col3a1	32783	27150	24895	27398	79038	27369	22138	24569	37627	49173	28155	28055
Gm47302	0	0	0	0	0	0	0	0	0	0	0	0
Col5a2	17342	15260	13717	14428	41723	14358	12137	12464	19401	27193	17562	15241
Gm38211	0	0	3	0	4	1	0	4	2	3	5	2
Gm8296	0	0	1	0	0	0	1	0	0	0	0	0
Gm7063	1	0	0	0	0	0	0	1	0	0	0	2
Gm8304	0	0	0	0	0	0	0	0	0	0	0	0
Gm23216	0	0	0	0	0	0	0	0	0	0	0	0
Gm23974	0	0	0	0	0	0	0	0	0	0	0	0
Gm8307	28	38	42	12	36	15	40	48	74	30	10	17
Gm23984	0	0	0	0	0	0	0	0	0	0	0	0
Wdr75	2049	2119	2126	1441	1952	1358	2030	1922	2605	2060	3288	1664
Gm28906	0	0	0	0	0	2	0	0	0	2	0	0
Gm5526	415	349	290	290	446	318	355	282	424	384	534	322
Gm5269	11	18	20	9	23	17	24	9	35	18	21	19
Gm18303	0	0	0	0	0	0	0	0	0	0	0	0
Slc40a1	3842	4162	3910	911	1038	1079	4078	3613	5121	990	1646	905
Gm9496	0	5	0	0	0	0	4	0	0	1	0	2
Rpl23a-ps1	1	0	1	0	0	1	1	1	3	0	1	0
Gm3852	7	6	12	8	3	4	7	0	9	7	8	3
Stk-ps2	0	2	0	0	0	0	1	5	7	0	0	0
Gm18849	2	3	2	9	2	4	1	0	1	5	12	4
Dnah7b	85	134	69	13	41	21	72	90	133	29	38	37
n-R5s211	0	1	0	0	0	0	0	0	0	0	0	0
Gm8326	200	209	212	491	448	418	215	242	291	603	946	495
Dnah7c	2	4	8	0	2	0	0	11	4	3	0	4
Slc39a10	780	842	853	441	1050	453	909	759	1098	708	836	636
Gm28151	51	49	52	22	10	22	44	70	79	36	70	26
Gm37393	0	0	0	0	0	0	0	0	0	0	0	0
Gm28527	28	25	24	21	16	11	27	18	42	36	75	12
Gm28825	4	1	0	2	1	7	3	2	3	3	0	1
Gm28826	0	0	0	0	0	0	0	0	0	0	0	0
Gm4852	22	25	30	35	32	35	30	46	45	31	67	33
Gm38090	0	0	0	0	0	0	0	0	0	0	0	0
Mir6350	0	0	0	0	0	0	0	0	0	0	0	0
Gm18117	0	0	0	0	0	0	0	0	0	0	0	0
Gm37196	0	0	0	0	0	0	0	0	0	0	0	0
Gm8337	434	432	448	910	913	920	415	427	598	1212	2057	885
Gm22419	0	0	0	0	0	0	0	0	0	0	0	0
Gm23829	0	0	0	0	0	0	0	0	0	0	0	0
Gm19206	0	0	0	0	0	0	0	0	0	0	0	0
Gm5974	0	0	0	0	0	0	0	0	0	0	0	0
Gm23240	0	0	0	0	0	0	0	0	0	0	0	0
Gm28830	0	0	0	0	0	0	0	0	0	0	0	0
Gm8354	0	0	0	0	0	0	0	0	0	0	0	0
Gm19124	0	0	0	0	0	0	0	0	0	0	0	0
Gm8357	0	0	0	0	0	0	0	0	0	0	0	0
Gm22693	0	0	0	0	0	0	0	0	0	0	0	0
Gm28740	0	0	0	0	0	0	0	0	0	0	0	0
Gm8367	0	0	0	0	0	0	0	0	0	0	0	0
C230029F24Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm6757	0	0	0	0	0	0	0	0	0	0	0	0
Gm3605	0	0	0	0	0	0	0	0	0	0	0	0
Gm28388	0	0	0	0	0	0	0	0	0	0	0	0
Gm8384	0	0	0	0	0	0	0	0	0	0	0	0
4933411E06Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm8391	0	0	0	0	0	0	0	0	0	0	0	0
Gm27330	0	0	0	0	0	0	0	0	0	0	0	0
Gm29665	0	0	0	0	0	0	0	0	0	0	0	0
Gm20118	0	0	0	0	0	0	0	0	0	0	0	0
Gm25843	0	0	0	0	0	0	0	0	0	0	0	0
Gm28321	0	0	0	0	0	0	0	0	0	0	0	0
Tmeff2	89	89	72	43	131	49	61	66	98	99	68	73
Gm28322	0	0	0	0	0	0	0	0	0	0	0	0
Gm25736	0	0	0	0	0	0	0	0	0	0	0	0
Gm28319	0	0	0	0	0	0	0	0	0	0	0	0
Gm28320	0	0	0	0	0	0	0	0	0	0	0	0
Gm29325	0	0	0	0	0	0	0	0	0	1	0	0
9330175M20Rik	0	0	0	1	0	1	0	0	1	0	0	0
Cavin2	38	46	58	14	54	18	79	43	108	13	14	10
Gm5253	0	0	0	0	0	0	1	0	0	0	0	0
1700072G22Rik	2	0	1	6	6	5	0	4	1	13	19	7
Nabp1	1651	1807	1641	3991	3504	4003	1470	1487	1971	5727	9215	4608
Gm17767	980	1271	1304	669	428	654	1473	969	1516	877	1585	885
Gm37535	0	0	0	0	0	0	0	0	0	0	0	0
Gm28055	0	2	4	4	7	5	9	4	5	7	1	7
Myo1b	4669	4781	4742	3439	6017	3981	4386	4303	6573	5314	6445	4348
Gm29453	0	0	0	0	0	0	2	0	1	3	0	0
Gm28323	0	0	1	0	0	1	0	0	0	0	0	0
Gm8419	0	0	0	0	0	0	0	0	0	0	0	0
Gm27607	0	0	0	0	0	0	0	0	0	0	0	0
Gm8420	4	4	1	2	2	9	1	2	6	6	3	3
Stat4	7	12	13	10	9	7	3	8	29	25	14	4
Gm28177	0	0	1	0	2	0	0	1	1	5	6	2
Gm3940	8	12	4	7	15	24	11	12	16	17	18	8
Gm31812	18	27	26	4	5	5	21	17	27	15	29	9
Stat1	557	612	523	2651	5032	2758	499	468	752	4719	6145	3963
Gm18301	0	0	0	0	0	0	0	0	0	0	0	0
Gls	3932	4734	4583	1955	2735	2094	4856	4028	5827	2633	4034	2076
Gm5975	0	0	0	0	0	0	0	0	0	0	0	0
Gm23460	0	0	0	0	0	0	0	0	0	0	0	0
Nab1	1906	1973	2110	4600	5330	4260	1858	1654	2505	5829	9355	4823
Gm5976	1	1	0	0	3	1	0	3	2	3	3	2
Rps27a-ps1	1	0	0	1	0	1	0	6	1	0	3	3
Gm553	1	1	0	0	2	0	0	0	0	0	0	0
Gm28178	0	3	0	2	0	1	12	0	5	0	6	2
Gm5527	22	19	19	17	13	14	33	18	25	14	33	19
Nemp2	213	262	205	111	116	118	192	203	298	126	221	150
Gm37242	7	1	4	0	1	1	1	2	9	0	0	0
Mfsd6	2608	2450	2359	1495	2266	1667	2604	2259	3133	2107	3148	1774
Gm29670	0	1	0	0	1	0	0	0	0	2	0	1
Gm28650	0	0	0	0	0	0	0	0	0	0	0	0
Inpp1	792	793	680	1047	1109	1021	763	600	853	1735	2816	1477
Hibch	511	518	623	364	526	398	584	499	705	612	852	410
Gm16107	0	0	1	0	0	0	0	0	0	0	0	0
1700019D03Rik	896	1122	1226	414	307	383	1300	957	1365	602	1130	614
Mstn	12	5	9	2	0	0	14	5	11	1	2	3
Gm24349	0	0	0	0	0	0	0	0	0	0	0	0
1700019A02Rik	0	1	0	0	1	0	1	4	3	0	0	2
Pms1	179	189	209	82	115	101	190	201	216	136	238	120
Gm28777	0	0	1	0	0	0	0	0	0	0	0	0
Ormdl1	256	407	425	227	289	263	389	383	516	357	508	268
Gm28778	0	0	0	0	0	0	0	0	0	0	0	0
Osgepl1	258	303	309	123	122	109	267	263	343	169	217	125
Gm28551	0	1	0	0	0	0	0	0	1	0	0	0
Gm18800	5	2	2	4	0	0	0	1	1	0	3	1
Asnsd1	122	149	143	134	141	143	163	112	197	177	249	114
Asdurf	0	0	0	0	0	0	0	0	0	0	0	0
Gm28779	0	0	0	0	0	0	0	0	0	0	0	0
Gm6799	0	0	0	0	0	0	0	0	0	0	0	0
Gm6801	1	2	1	0	1	0	3	0	4	1	0	0
Dnah7a	1	6	9	1	0	1	8	4	10	0	8	1
Gm25240	0	0	0	0	0	0	0	0	0	0	2	0
Stk17b	576	667	686	600	1309	580	542	544	912	1020	909	720
Gm37863	0	0	0	0	0	0	0	0	0	0	0	0
Hecw2	376	463	453	42	121	55	497	442	678	81	100	66
Mir7681	0	0	0	0	0	0	0	0	0	0	0	0
Gm24251	0	0	0	0	0	0	0	0	0	0	0	0
Gm37633	2	0	0	0	0	0	0	1	0	0	0	0
Gm25829	0	0	0	0	0	0	2	0	0	0	0	0
Ccdc150	14	9	21	1	3	5	16	15	18	10	18	11
Gtf3c3	1200	1408	1423	848	959	876	1419	1109	1736	1272	1882	961
Gm34066	1	0	1	1	1	0	1	1	1	2	4	2
Pgap1	1565	2129	2102	424	562	456	2407	1735	2562	708	1038	602
Gm36955	2	0	0	1	1	0	1	0	0	0	0	0
Gm19637	3	0	0	0	0	0	2	5	2	0	6	1
Ankrd44	2044	2361	2154	465	594	484	2524	1859	2648	837	1290	777
4930444A19Rik	1	5	2	0	0	0	0	3	1	6	1	1
Gm37370	1	0	2	4	0	2	2	8	2	0	7	2
Gm24053	0	0	0	0	0	0	0	0	0	0	0	0
A130048G24Rik	2	0	0	0	1	0	0	0	0	0	2	0
Sf3b1	10781	11960	11396	6340	8514	6786	11163	10521	14082	9439	13947	7877
E330011M16Rik	36	28	24	9	20	14	27	26	31	18	17	20
Coq10b	1160	1362	1551	762	1232	791	1326	1238	1807	1209	1587	959
Gm17971	34	19	13	6	25	6	22	34	24	15	30	23
Hspd1	8641	8281	8629	7020	7928	6799	8209	7222	11057	9834	15511	7224
Hspe1	1722	1812	1831	1974	2055	1735	1734	1519	2231	2648	4581	1920
Gm5147	3	0	1	0	1	0	2	1	0	0	1	2
Gm16581	33	27	20	12	13	14	17	28	39	11	31	4
Mob4	1650	1970	2054	1163	1475	1163	1971	1663	2453	1588	2248	1281
Gm6822	155	198	186	145	145	128	170	171	249	204	384	133
Rftn2	231	165	167	92	206	104	185	172	269	159	135	118
Gm10561	24	20	33	13	30	16	11	22	31	24	15	18
Mars2	317	365	329	171	222	224	353	291	404	242	356	209
Boll	3	4	2	2	2	3	8	0	7	0	1	0
Gm8292	137	109	123	159	156	161	135	122	176	200	391	157
Gm29138	1	0	1	2	0	0	0	0	1	0	1	1
Gm8531	0	0	0	0	0	0	0	0	0	0	0	0
Plcl1	107	110	116	32	79	57	105	106	142	88	104	54
Gm38056	0	0	0	0	2	1	3	0	0	2	0	2
Gm6644	31	46	30	47	37	38	37	36	40	47	86	31
Gm37382	0	0	0	0	0	0	0	0	0	0	0	0
9130227L01Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm36986	0	0	0	0	0	0	0	0	0	0	0	0
1700003I22Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm28900	14	10	2	6	6	1	1	4	12	8	8	8
Gm28240	0	0	0	0	0	0	0	0	0	0	0	0
Hsfy2	0	0	0	0	0	0	0	0	0	0	0	0
Satb2	113	109	92	77	231	76	90	76	106	130	112	75
9130024F11Rik	5	0	2	2	1	6	2	5	5	2	3	1
Gm4081	0	0	0	0	0	0	0	0	0	0	0	0
Gm23943	0	0	0	0	0	0	0	0	0	0	0	0
1700126A01Rik	0	0	0	0	0	0	0	0	0	0	0	0
BC055402	0	0	0	0	0	0	0	0	0	0	0	0
Gm5254	0	0	0	0	0	0	0	0	0	0	0	0
4930558J18Rik	3	4	0	0	1	2	4	4	0	1	0	0
1700066M21Rik	186	228	235	107	128	102	234	195	251	177	215	121
Tyw5	214	198	224	280	295	280	196	166	258	367	720	317
Maip1	574	631	650	642	719	590	615	537	849	794	1263	651
Gm22371	0	0	0	0	0	0	0	0	0	0	0	0
Gm24014	0	0	0	0	0	0	0	0	0	0	0	0
Gm8581	0	0	0	0	0	0	0	0	0	0	0	0
Gm37373	1	0	0	0	0	0	0	0	0	0	0	0
Gm17929	0	0	0	0	0	0	0	0	0	0	0	0
Spats2l	129	125	115	372	677	361	99	108	185	479	588	392
