gene	KO_1_NonTreatment	KO_2_NonTreatment	KO_3_NonTreatment	KO_4_CytokineTreatment	KO_5_CytokineTreatment	KO_6_CytokineTreatment	WT_1_NonTreatment	WT_2_NonTreatment	WT_3_NonTreatment	WT_4_CytokineTreatment	WT_5_CytokineTreatment	WT_6_CytokineTreatment
Smap1_ENSMUSG00000026155	3180	3360	3419	2997	3894	3282	3301	2877	4387	4009	5866	3281
Sdhaf4_ENSMUSG00000026154	418	473	497	211	248	182	511	425	627	283	374	180
Gm26524_ENSMUSG00000102495	5	1	1	0	0	0	1	0	0	0	0	0
Fam135a_ENSMUSG00000026153	9404	12017	11807	6666	7192	6838	10947	9356	13424	9576	16448	8869
Gm37580_ENSMUSG00000102398	17	14	10	2	4	3	17	8	14	2	5	4
Gm26607_ENSMUSG00000097670	0	0	0	0	0	0	0	0	0	0	0	0
Col9a1_ENSMUSG00000026147	1	0	1	0	0	0	2	3	6	2	1	0
Col19a1_ENSMUSG00000026141	24	21	16	14	15	8	9	18	19	15	17	5
Gm26418_ENSMUSG00000077463	0	0	0	0	0	0	0	0	0	0	0	0
Tubb4b-ps2_ENSMUSG00000099997	9	7	5	3	6	7	8	12	13	3	9	4
Gm28439_ENSMUSG00000100131	180	363	336	109	148	92	417	359	481	142	185	115
Gm10222_ENSMUSG00000067736	108	104	108	27	52	26	160	119	189	39	63	28
Gm28438_ENSMUSG00000101939	18	50	48	9	10	8	68	49	60	14	10	6
Gm28437_ENSMUSG00000101111	359	511	536	377	401	344	538	514	696	553	881	375
Gm10925_ENSMUSG00000100862	420	740	772	598	685	494	948	763	1105	847	1366	634
Gm28661_ENSMUSG00000102070	743	819	807	577	639	529	1003	870	1174	805	1363	595
Gm29216_ENSMUSG00000101249	334	396	378	424	442	341	461	389	477	508	912	428
Lmbrd1_ENSMUSG00000073725	3994	4357	4267	3647	3417	3289	3813	3359	4774	4203	7436	3708
Gm28594_ENSMUSG00000100808	0	0	0	0	0	0	0	0	0	0	0	0
Gm28237_ENSMUSG00000100483	0	0	0	0	0	0	0	0	0	0	0	0
Gm9443_ENSMUSG00000100450	0	1	0	1	0	0	0	0	0	0	0	0
Gm29414_ENSMUSG00000099392	1	0	0	0	0	1	0	0	0	0	0	0
Adgrb3_ENSMUSG00000033569	552	586	627	317	374	316	718	606	822	499	840	413
Gm15702_ENSMUSG00000080849	0	0	0	0	0	0	0	0	0	0	0	0
Gm20172_ENSMUSG00000104257	0	0	0	0	1	1	0	0	0	0	0	0
Gm22260_ENSMUSG00000096866	0	1	0	0	0	0	0	0	0	0	0	0
Gm37543_ENSMUSG00000102296	0	0	0	0	0	0	0	0	0	0	0	0
Gm37331_ENSMUSG00000103209	0	0	0	0	0	0	0	0	0	1	0	1
Gm37211_ENSMUSG00000104027	0	0	0	3	0	0	0	0	0	0	2	0
Gm37862_ENSMUSG00000102407	0	0	0	0	3	0	0	0	0	0	3	0
Gm38286_ENSMUSG00000103214	0	0	0	1	1	0	2	0	0	0	1	0
Gm37880_ENSMUSG00000104100	0	3	0	0	0	0	0	0	0	0	1	1
Gm25294_ENSMUSG00000084740	0	0	0	0	0	0	0	0	0	0	0	0
Gm37011_ENSMUSG00000103889	1	2	0	0	0	0	0	0	0	0	1	0
Gm29214_ENSMUSG00000101301	0	0	0	0	0	0	0	0	0	0	2	0
Gm37051_ENSMUSG00000104221	0	0	0	1	1	0	0	0	0	1	0	0
Gm38260_ENSMUSG00000102250	0	0	0	0	3	0	0	0	0	0	1	0
Gm37628_ENSMUSG00000102317	0	0	0	0	4	0	0	0	0	0	0	0
8030445P17Rik_ENSMUSG00000103563	0	0	2	0	0	2	0	0	0	0	1	0
Gm38198_ENSMUSG00000102465	0	1	2	1	4	2	3	3	2	1	0	2
Gm37077_ENSMUSG00000102659	0	1	0	1	0	0	0	3	0	0	2	0
Gm37895_ENSMUSG00000103924	0	0	0	1	1	0	0	0	0	1	4	2
Gm36952_ENSMUSG00000104132	0	0	0	0	4	3	0	0	1	1	0	0
Gm37602_ENSMUSG00000102747	0	2	0	0	2	1	0	3	2	1	2	3
2900022M07Rik_ENSMUSG00000102386	0	0	3	0	3	5	3	2	0	4	5	3
2900002M20Rik_ENSMUSG00000103004	0	0	0	0	1	0	0	0	0	0	3	0
Gm9884_ENSMUSG00000104516	15	25	24	9	0	5	25	24	29	6	22	9
Gm18443_ENSMUSG00000101618	0	0	0	0	0	0	0	0	0	0	0	0
Gm19123_ENSMUSG00000099458	0	0	0	0	0	0	0	0	0	0	0	0
Gm24064_ENSMUSG00000088111	0	0	0	0	0	0	0	0	0	0	0	0
4931408C20Rik_ENSMUSG00000073722	0	0	0	0	0	0	0	0	0	0	0	0
n-R5s209_ENSMUSG00000095256	1	0	0	0	0	0	0	0	0	0	0	0
Gm19641_ENSMUSG00000100310	0	0	0	0	0	0	0	0	0	0	0	0
Gm5524_ENSMUSG00000101514	0	0	0	2	0	0	0	0	0	0	0	0
Gm18776_ENSMUSG00000101033	0	0	0	0	0	0	0	0	0	0	0	0
Gm19028_ENSMUSG00000101372	0	1	1	0	0	1	0	0	0	1	1	0
Gm38089_ENSMUSG00000103241	0	0	0	0	0	0	0	0	0	0	0	0
Gm7846_ENSMUSG00000086240	15	25	37	21	28	36	35	43	24	39	47	24
Gm597_ENSMUSG00000048411	0	0	0	0	0	0	0	0	0	0	0	0
Gm5697_ENSMUSG00000081557	0	0	1	0	1	0	0	0	0	0	0	0
Gm6462_ENSMUSG00000058590	0	0	0	0	0	0	0	0	0	0	0	0
Gm18033_ENSMUSG00000101235	0	0	0	0	0	0	0	0	0	0	0	0
Gm25586_ENSMUSG00000064433	0	0	0	0	0	0	0	0	0	0	0	0
Gm22679_ENSMUSG00000080625	0	0	0	0	0	0	0	0	0	0	0	0
Gm23785_ENSMUSG00000080391	0	0	0	0	0	0	0	0	0	0	0	0
Mir6342_ENSMUSG00000099257	0	0	0	0	0	0	0	0	0	0	0	0
Gm5525_ENSMUSG00000099492	53	37	49	41	40	48	40	31	51	48	93	27
Gm7858_ENSMUSG00000101726	1	0	0	0	0	0	0	0	0	0	0	0
Gm23771_ENSMUSG00000096829	0	0	0	0	0	0	0	0	0	0	0	0
Gm27430_ENSMUSG00000098883	0	0	0	0	0	0	0	0	0	0	0	0
Gm9898_ENSMUSG00000053185	0	0	0	0	0	0	0	0	0	0	0	0
Gm6473_ENSMUSG00000100261	2	3	0	0	1	2	0	3	0	2	5	1
Gm2914_ENSMUSG00000101180	0	0	0	0	0	2	0	1	0	0	0	0
Phf3_ENSMUSG00000048874	6421	7030	6268	4218	5807	4572	6596	5715	8034	5919	9655	5330
Gm37522_ENSMUSG00000103783	0	2	0	0	2	1	1	0	0	1	0	1
Gm37906_ENSMUSG00000104315	0	0	5	4	9	0	4	1	1	2	10	0
Ptp4a1_ENSMUSG00000026064	40	47	30	299	286	399	22	28	39	450	1191	485
Ptp4a1_ENSMUSG00000117310	18	23	22	99	106	124	19	16	32	143	285	185
AC153137.1_ENSMUSG00000117091	0	0	0	0	0	0	0	0	0	1	4	0
Gm9458_ENSMUSG00000086726	0	0	0	1	2	1	0	0	0	0	2	2
4931428L18Rik_ENSMUSG00000086727	0	0	1	4	2	4	0	0	0	2	10	6
Gm28644_ENSMUSG00000100237	0	0	0	0	1	0	0	0	0	0	1	0
Gm27362_ENSMUSG00000098529	0	0	0	0	0	0	0	0	0	0	0	0
Gm29128_ENSMUSG00000100910	3	1	3	0	3	0	0	2	2	2	0	0
Gm7893_ENSMUSG00000099796	0	0	1	0	0	0	0	0	0	0	2	0
Lgsn_ENSMUSG00000050217	0	1	1	1	0	0	2	0	1	0	4	1
Pih1d3_ENSMUSG00000026063	0	0	0	0	0	0	0	0	0	0	0	0
Gm26145_ENSMUSG00000077664	0	0	0	0	0	0	0	0	0	0	0	0
Gm4850_ENSMUSG00000100205	0	0	0	0	0	0	0	0	0	0	0	0
Gm28645_ENSMUSG00000100592	0	0	0	0	0	0	0	0	0	0	0	0
Gm6489_ENSMUSG00000094215	0	0	0	0	0	0	0	0	0	0	0	0
Gm10307_ENSMUSG00000101093	0	0	0	0	0	0	0	0	0	0	0	0
Gm19680_ENSMUSG00000070960	2	8	3	8	12	9	8	15	12	8	11	7
Gm23032_ENSMUSG00000088620	0	0	0	0	0	0	0	0	0	0	0	0
Gm7910_ENSMUSG00000082159	0	0	0	0	0	0	0	0	0	0	0	0
Khdrbs2_ENSMUSG00000026058	25	30	35	32	36	36	36	37	47	50	112	52
Gm25814_ENSMUSG00000064688	0	0	0	0	0	0	0	0	0	0	0	0
Gm37999_ENSMUSG00000103482	0	0	0	0	0	2	0	1	0	1	2	0
Gm37110_ENSMUSG00000104498	0	0	0	0	1	0	0	0	0	0	0	0
Gm37911_ENSMUSG00000104313	0	0	0	0	0	0	0	0	0	0	0	0
Gm9839_ENSMUSG00000102865	0	0	0	0	0	0	0	0	0	0	0	0
Gm37792_ENSMUSG00000102321	0	0	0	0	0	0	0	0	1	0	2	0
Gm5415_ENSMUSG00000091318	0	2	0	1	0	0	0	0	0	0	0	0
Gm24732_ENSMUSG00000089489	0	0	0	0	0	0	0	0	0	0	2	0
Gm37426_ENSMUSG00000104433	0	0	0	0	0	0	0	0	0	0	0	0
Gm23024_ENSMUSG00000089395	0	0	0	0	0	0	0	0	0	0	0	0
Gm37151_ENSMUSG00000102926	0	0	0	0	0	0	0	0	0	0	0	1
Gm28624_ENSMUSG00000100497	0	0	0	0	0	0	0	0	0	0	0	0
Gm37724_ENSMUSG00000102917	0	0	0	0	0	0	0	0	0	0	0	0
Gm7114_ENSMUSG00000100481	8	7	3	4	6	8	4	7	10	5	18	3
Gm4785_ENSMUSG00000100590	0	0	0	0	0	0	0	0	0	0	0	0
Gm24901_ENSMUSG00000088750	0	0	0	0	0	0	0	0	0	0	0	0
Gm37591_ENSMUSG00000104230	0	0	0	0	0	0	0	0	0	0	0	0
Gm2987_ENSMUSG00000101754	0	0	0	0	0	0	0	0	0	0	0	0
Gm25792_ENSMUSG00000065223	0	0	0	0	0	0	0	0	0	0	0	0
Gm18799_ENSMUSG00000100318	0	0	0	0	0	0	0	0	0	0	0	0
Gm7933_ENSMUSG00000101612	0	0	0	1	0	0	0	0	0	0	0	0
Gm23453_ENSMUSG00000065260	0	0	0	0	0	0	0	0	0	0	0	0
Prim2_ENSMUSG00000026134	477	554	485	147	403	197	499	412	707	264	373	258
Gm29228_ENSMUSG00000101682	0	0	1	0	1	0	0	0	1	0	1	0
Gm37618_ENSMUSG00000102714	0	0	0	0	0	0	0	0	0	0	0	0
Gm17813_ENSMUSG00000102093	0	0	0	0	0	0	0	0	0	0	0	0
1700001G17Rik_ENSMUSG00000103746	35	31	34	8	6	11	40	52	49	4	6	6
Gm38173_ENSMUSG00000102198	0	0	0	0	0	0	0	0	0	0	0	0
Rab23_ENSMUSG00000004768	1224	1292	1239	628	811	687	1119	1064	1554	913	1417	771
Bag2_ENSMUSG00000042215	874	1013	962	408	751	470	1091	1077	1426	667	771	503
Gm37905_ENSMUSG00000103072	1	0	2	2	2	1	2	3	1	3	0	2
Zfp451_ENSMUSG00000042197	2253	2776	2535	1609	2238	1559	2713	2547	3447	2303	3459	1852
Gm15455_ENSMUSG00000081402	12	25	12	12	5	5	16	13	20	3	13	3
Bend6_ENSMUSG00000042182	31	53	57	110	149	92	56	37	68	164	170	86
Gm37067_ENSMUSG00000104416	0	0	0	0	0	0	0	0	2	2	0	0
Dst_ENSMUSG00000026131	36361	38391	32662	17816	33148	17213	39480	32899	44334	26019	35033	19100
Gm37354_ENSMUSG00000103596	0	0	0	0	0	0	1	0	0	0	1	1
Gm28631_ENSMUSG00000099382	0	0	0	0	0	0	0	0	0	0	0	0
Gm23792_ENSMUSG00000084506	0	0	0	1	0	0	0	0	0	0	0	0
Gm38157_ENSMUSG00000103364	14	12	17	11	24	30	16	28	14	20	23	8
Mir6896_ENSMUSG00000105982	0	1	0	0	0	0	0	0	0	0	0	0
Gm26788_ENSMUSG00000096992	328	297	146	15	30	43	243	256	183	24	13	30
A930005N03Rik_ENSMUSG00000103001	21	9	3	5	3	2	8	8	15	3	3	1
Gm37958_ENSMUSG00000104397	0	0	0	0	0	0	0	0	0	0	0	0
Gm37385_ENSMUSG00000102839	0	0	0	0	0	0	0	0	0	0	0	0
Gm5266_ENSMUSG00000101206	0	0	0	0	0	0	0	0	0	0	0	0
Gm3052_ENSMUSG00000101462	5	3	1	2	1	5	3	10	8	1	2	0
Gm37233_ENSMUSG00000102336	32	31	22	17	70	31	31	29	58	30	25	14
Mir5103_ENSMUSG00000092852	0	0	0	0	0	0	0	0	0	0	0	0
Ccdc115_ENSMUSG00000042111	2018	2035	1860	1186	1302	1137	1936	1918	2586	1697	2677	1221
Gm28306_ENSMUSG00000101711	6	0	0	0	2	1	1	0	0	0	1	3
Imp4_ENSMUSG00000026127	2512	2617	2444	2235	2482	2168	2437	2289	3308	3069	5014	2385
Ptpn18_ENSMUSG00000026126	307	244	240	192	482	295	285	301	447	300	343	242
Gm28417_ENSMUSG00000100280	7	7	6	9	12	8	3	7	10	3	4	8
4930568A12Rik_ENSMUSG00000101223	37	41	69	23	17	20	38	47	45	31	47	21
Prss39_ENSMUSG00000026125	0	0	0	1	0	0	0	0	0	0	0	0
Gm28416_ENSMUSG00000101116	0	0	0	0	0	0	0	0	0	0	0	0
Cfc1_ENSMUSG00000026124	0	0	0	0	0	0	0	0	0	0	2	0
Gm28419_ENSMUSG00000101803	0	0	0	0	0	0	0	0	0	0	0	0
Prss40_ENSMUSG00000037529	0	0	0	0	0	0	0	0	0	0	0	0
1700101I19Rik_ENSMUSG00000045815	0	0	0	0	0	0	0	0	0	0	0	0
Amer3_ENSMUSG00000045174	253	320	267	139	76	123	305	301	429	142	284	144
Gm28418_ENSMUSG00000100524	0	0	0	0	0	0	0	0	0	0	0	0
Gm36984_ENSMUSG00000102499	0	0	0	0	0	0	0	0	0	0	0	0
Gm29730_ENSMUSG00000103521	0	0	0	0	0	0	0	0	0	0	0	0
AA619741_ENSMUSG00000104098	0	0	0	0	0	0	0	0	0	0	0	0
Arhgef4_ENSMUSG00000037509	110	98	124	47	149	87	132	102	157	76	101	70
Gm37224_ENSMUSG00000102537	0	0	0	0	0	0	0	0	0	0	0	0
Gm37845_ENSMUSG00000102612	0	0	0	0	0	0	0	0	0	0	0	0
Arhgef4_ENSMUSG00000118272	0	0	0	0	0	0	0	0	0	0	0	0
Gm38336_ENSMUSG00000104002	10	13	10	2	8	7	14	13	18	9	7	8
Fam168b_ENSMUSG00000037503	5528	5652	5080	3709	6303	3888	5330	5022	7523	5429	7647	4637
Gm37127_ENSMUSG00000104358	2	0	1	2	0	0	1	0	1	1	0	2
Plekhb2_ENSMUSG00000026123	5857	6583	6320	4128	4469	3812	6530	5784	7779	6044	9875	4878
Gm19430_ENSMUSG00000103716	0	0	0	0	0	0	0	0	0	0	0	0
Gm37670_ENSMUSG00000103548	4	4	7	4	8	3	5	7	9	10	17	6
Gm8009_ENSMUSG00000103760	0	0	0	0	0	0	0	0	0	0	0	0
Gm38027_ENSMUSG00000103997	0	0	0	0	0	0	0	0	0	0	0	0
Gm25096_ENSMUSG00000077231	0	0	0	0	0	0	0	0	0	0	0	0
Gm37068_ENSMUSG00000104417	0	0	0	0	0	0	0	0	0	0	0	0
Gm25634_ENSMUSG00000064601	0	0	0	0	0	0	0	0	0	0	0	0
Gm28415_ENSMUSG00000101714	0	0	0	0	0	0	0	0	0	0	0	0
1110002O04Rik_ENSMUSG00000102531	4	1	1	0	2	0	0	1	4	0	0	2
Gm8022_ENSMUSG00000103096	0	0	0	0	0	0	0	0	0	0	0	0
Gm37146_ENSMUSG00000102279	0	0	0	0	0	0	0	0	0	0	0	0
Gm33222_ENSMUSG00000103708	0	0	0	0	0	2	0	0	0	0	0	0
4930535G08Rik_ENSMUSG00000104201	0	0	0	0	0	0	0	0	0	0	0	0
Gm38049_ENSMUSG00000102434	0	0	0	1	0	0	0	0	0	0	0	0
Hs6st1_ENSMUSG00000045216	13222	11313	10112	5972	8745	7253	9892	9296	13455	9484	12994	7849
Gm37335_ENSMUSG00000104523	39	35	16	15	16	13	24	28	18	24	20	19
Gm33280_ENSMUSG00000102202	6	7	4	1	0	0	6	3	1	0	0	2
Uggt1_ENSMUSG00000037470	21639	23241	22524	11549	16227	11725	20976	17437	25972	17346	25012	13951
Mir6897_ENSMUSG00000098752	0	0	0	0	0	0	0	0	1	0	0	0
Neurl3_ENSMUSG00000047180	646	639	538	10199	20723	11826	611	585	998	15635	20906	14431
Arid5a_ENSMUSG00000037447	3516	2938	2606	5878	5129	6100	1398	2007	2565	6776	10734	5572
4930403P22Rik_ENSMUSG00000102762	0	2	0	2	13	4	0	0	0	2	0	5
Kansl3_ENSMUSG00000010453	4816	5170	4399	3521	4648	3573	4533	4213	6085	5057	7575	4217
Mir6898_ENSMUSG00000098680	0	0	0	0	0	0	0	0	0	0	0	0
Fer1l5_ENSMUSG00000037432	7	1	0	7	10	9	2	3	1	5	35	8
Lman2l_ENSMUSG00000001143	1590	1544	1435	1141	1338	1068	1423	1260	1781	1400	2791	1291
Cnnm4_ENSMUSG00000037408	1660	1581	1523	1650	2344	1842	1229	1277	1872	2375	3407	2001
Gm37909_ENSMUSG00000104316	3	0	0	1	3	2	1	1	3	4	1	2
Gm47280_ENSMUSG00000106081	0	0	0	0	0	0	0	0	0	0	0	0
Cnnm3_ENSMUSG00000001138	1789	1776	1694	632	917	697	1949	1750	2352	776	1241	737
Gm38033_ENSMUSG00000102845	0	0	1	0	1	0	0	0	0	0	0	0
Ankrd23_ENSMUSG00000067653	67	69	52	14	20	21	40	52	77	36	45	20
Gm42417_ENSMUSG00000109510	0	0	2	0	0	0	0	0	0	0	0	0
Ankrd39_ENSMUSG00000079610	534	547	491	204	268	240	470	464	650	316	551	332
Sema4c_ENSMUSG00000026121	2351	2134	1830	1088	1919	1475	1722	2033	2840	1742	2447	1498
D430040D24Rik_ENSMUSG00000087589	120	121	103	44	61	70	126	121	192	73	125	78
Fam178b_ENSMUSG00000046337	2	4	4	9	3	2	8	5	11	2	12	7
Gm6428_ENSMUSG00000089906	0	2	2	2	2	1	0	0	5	2	3	1
Gm24133_ENSMUSG00000077939	0	0	0	0	0	0	0	0	0	0	0	0
Cox5b_ENSMUSG00000061518	6626	6255	6297	5568	6375	5507	5754	5791	7766	7369	11694	5401
Actr1b_ENSMUSG00000037351	15053	14368	14190	9777	10369	9840	12595	12331	17160	12628	21528	9992
4933424G06Rik_ENSMUSG00000102416	8	19	10	18	10	10	19	20	15	14	17	13
Gm33533_ENSMUSG00000104237	10	14	3	0	2	0	7	14	7	1	4	0
Zap70_ENSMUSG00000026117	20	18	30	5	9	8	16	32	22	10	19	13
Gm18828_ENSMUSG00000097291	0	0	0	0	0	0	0	0	0	0	0	0
Tmem131_ENSMUSG00000026116	8508	8522	7918	4079	6167	4468	8847	7796	11186	5743	8894	4913
Gm37506_ENSMUSG00000103016	0	0	0	0	1	3	0	0	0	0	0	6
Gm38115_ENSMUSG00000102930	0	0	0	0	0	0	1	2	0	0	1	1
F830112A20Rik_ENSMUSG00000103159	0	0	0	0	0	0	3	0	0	2	1	0
Rpl12-ps1_ENSMUSG00000080054	6	13	5	8	28	20	6	10	20	9	17	9
n-R5s210_ENSMUSG00000095944	0	0	0	0	0	0	0	0	0	0	0	0
Vwa3b_ENSMUSG00000050122	76	72	89	77	50	53	69	72	93	66	150	50
Gm37020_ENSMUSG00000103603	1	0	3	0	0	0	4	1	4	0	0	0
Cnga3_ENSMUSG00000026114	19	23	17	15	21	11	11	26	35	28	39	16
1700074A21Rik_ENSMUSG00000102231	0	0	0	0	0	0	0	0	0	0	0	0
Inpp4a_ENSMUSG00000026113	6763	8270	7231	3168	2360	2822	8184	6989	10080	5123	10752	5478
4930439A04Rik_ENSMUSG00000086064	0	0	0	0	0	0	0	0	2	0	0	0
Gm37135_ENSMUSG00000102879	0	0	0	0	0	0	0	0	0	0	0	0
Coa5_ENSMUSG00000026112	5050	5305	5268	4412	5778	4354	5554	4791	6881	6422	10503	5322
Unc50_ENSMUSG00000026111	2354	2691	2625	888	1171	941	2745	2299	3535	1326	1989	1148
Mgat4a_ENSMUSG00000026110	1279	1171	1253	936	3203	1204	1440	1159	1864	1561	1925	1326
4930594C11Rik_ENSMUSG00000103948	0	0	0	1	2	0	1	0	0	0	0	0
Gm43213_ENSMUSG00000087233	0	0	0	0	0	1	0	0	0	1	0	0
2010300C02Rik_ENSMUSG00000026090	1248	1304	1191	951	733	909	1768	1392	2053	1522	2597	1426
4930556I23Rik_ENSMUSG00000089767	0	1	1	1	0	0	1	3	5	0	0	0
4930470B04Rik_ENSMUSG00000104365	0	0	0	0	0	0	0	0	0	0	0	0
Gm19863_ENSMUSG00000102650	0	0	2	1	2	0	3	1	1	0	0	3
Tsga10_ENSMUSG00000060771	338	367	356	193	158	192	314	278	383	277	547	292
Gm26805_ENSMUSG00000097268	21	22	17	7	2	5	10	18	11	9	28	10
Lipt1_ENSMUSG00000037216	236	269	227	106	110	104	232	186	340	140	283	148
Mitd1_ENSMUSG00000026088	675	681	697	707	996	730	565	652	745	1138	2093	1070
Mrpl30_ENSMUSG00000026087	1605	1713	1761	2661	2412	2534	1665	1649	2315	3130	6025	2583
Lyg2_ENSMUSG00000061584	0	0	0	0	0	0	0	0	0	0	0	0
Gm15457_ENSMUSG00000087374	0	0	0	0	1	0	0	2	1	0	0	2
Lyg1_ENSMUSG00000026085	0	0	0	0	0	1	0	0	0	0	0	0
Gm23409_ENSMUSG00000089141	0	0	0	0	0	0	0	0	0	0	0	0
Txndc9_ENSMUSG00000058407	3025	3078	3307	2958	3741	3070	3157	2828	4310	4182	6546	3343
Eif5b_ENSMUSG00000026083	10190	9736	10099	12381	13893	13005	9379	9057	12582	17201	27450	12740
Rev1_ENSMUSG00000026082	1575	1548	1404	1282	1391	1388	1525	1387	2014	1638	3097	1527
Gm37062_ENSMUSG00000103804	6	9	2	3	7	4	8	9	10	3	24	7
Gm5099_ENSMUSG00000102716	0	0	0	0	0	0	3	0	0	0	0	0
Aff3_ENSMUSG00000037138	142	160	105	130	288	160	125	118	193	287	226	183
Gm16150_ENSMUSG00000085391	2	1	1	0	0	0	5	2	1	1	0	0
Gm16151_ENSMUSG00000085280	0	0	0	0	0	0	0	0	0	0	0	0
Gm16152_ENSMUSG00000087131	16	17	15	17	6	4	4	17	8	9	6	5
Gm34727_ENSMUSG00000102984	0	0	0	0	0	0	0	0	0	0	0	0
Gm38135_ENSMUSG00000102541	0	0	0	0	0	0	0	0	0	0	0	0
2610300A13Rik_ENSMUSG00000103531	0	0	0	0	0	0	0	0	0	0	0	0
Lonrf2_ENSMUSG00000048814	795	945	861	129	108	132	1021	941	1162	167	348	162
Chst10_ENSMUSG00000026080	451	514	446	56	62	50	431	381	524	78	173	80
Gm37707_ENSMUSG00000103647	0	0	0	0	0	1	0	1	0	0	0	0
Gm6621_ENSMUSG00000102447	0	1	0	0	0	0	0	0	0	0	1	0
Nms_ENSMUSG00000067604	0	0	1	0	0	0	0	0	0	0	0	0
Pdcl3_ENSMUSG00000026078	2218	2046	2055	1781	2800	2268	2098	1843	2711	2840	3887	2239
Gm37309_ENSMUSG00000103046	84	79	67	56	64	90	50	89	78	96	236	94
Gm37821_ENSMUSG00000104188	0	0	0	0	0	0	0	0	0	1	2	0
Gm37091_ENSMUSG00000103182	0	0	0	0	0	0	0	0	0	0	0	0
Mir6349_ENSMUSG00000098833	0	0	0	0	0	0	0	0	0	0	0	0
Npas2_ENSMUSG00000026077	926	942	790	929	760	923	610	587	693	1075	2289	1139
Gm20428_ENSMUSG00000092553	0	0	0	0	0	0	0	0	0	0	0	0
Gm3617_ENSMUSG00000092563	0	0	1	3	2	6	0	1	3	0	3	2
Rpl31_ENSMUSG00000073702	15866	15659	15756	18843	23513	18815	15224	14125	19465	25777	40194	18261
Tbc1d8_ENSMUSG00000003134	2398	2478	2400	1704	1180	1569	2371	2220	2868	2278	5082	2206
Gm37265_ENSMUSG00000102607	0	0	0	0	1	0	0	1	0	0	1	0
Gm24826_ENSMUSG00000065629	0	0	0	0	0	0	0	0	0	0	0	0
Gm24826_ENSMUSG00000104827	0	0	0	0	0	0	0	0	0	0	0	0
Cnot11_ENSMUSG00000003135	2651	2590	2487	1310	1731	1413	2521	2375	3298	1889	2889	1506
Gm15832_ENSMUSG00000085894	28	53	40	21	66	39	21	48	49	33	48	43
Snord89_ENSMUSG00000077704	2	7	3	3	2	4	5	6	5	4	3	2
Rnf149_ENSMUSG00000048234	2549	2345	2307	2300	5358	2610	2085	1989	3038	3839	4102	2700
Gm23722_ENSMUSG00000064936	0	3	0	0	3	1	1	1	2	0	7	0
Gm5100_ENSMUSG00000102471	0	0	0	0	1	0	0	0	0	0	0	1
Creg2_ENSMUSG00000050967	202	209	183	56	109	56	210	190	290	110	104	93
D930019O06Rik_ENSMUSG00000097083	28	44	27	9	10	3	31	26	49	14	5	3
Rfx8_ENSMUSG00000057173	35	30	22	10	22	15	17	24	18	26	31	17
Gm3646_ENSMUSG00000091937	0	0	0	0	0	0	0	0	0	0	0	0
1700066B17Rik_ENSMUSG00000101634	0	0	0	0	0	0	0	0	0	0	2	0
Map4k4_ENSMUSG00000026074	16351	14872	13761	9728	17935	11594	13477	13606	20133	14757	18556	11106
4930456G14Rik_ENSMUSG00000102985	2	2	1	0	0	0	7	2	2	1	5	0
Il1r2_ENSMUSG00000026073	81	75	69	127	145	129	50	56	83	185	224	87
Gm16894_ENSMUSG00000097899	24	20	17	4	1	2	27	36	28	12	10	6
Gm37347_ENSMUSG00000102975	0	1	0	0	0	0	0	1	0	1	1	1
Il1r1_ENSMUSG00000026072	38559	44717	41193	7048	5982	6060	50238	38879	51637	7813	16541	8245
Gm38070_ENSMUSG00000103560	64281	49214	45447	4249	2918	4399	23505	28088	35833	3442	5762	2597
Il1rl2_ENSMUSG00000070942	336	362	342	283	1005	358	262	266	476	582	467	338
Gm17970_ENSMUSG00000103230	0	3	0	0	4	2	4	4	0	1	4	1
Il1rl1_ENSMUSG00000026069	62	83	76	123	611	213	73	86	120	309	161	201
Il18r1_ENSMUSG00000026070	310	351	297	767	1350	845	68	79	155	651	1133	613
Il18rap_ENSMUSG00000026068	56	39	38	303	1038	405	22	22	55	472	405	388
Gm35801_ENSMUSG00000104441	0	0	0	0	0	0	0	0	0	0	0	0
Slc9a4_ENSMUSG00000026065	5	1	7	15	21	22	1	2	8	18	19	19
Gm37435_ENSMUSG00000102676	2	2	0	1	0	0	1	0	1	0	0	0
Slc9a2_ENSMUSG00000026062	48	47	51	64	177	95	44	45	62	87	76	90
Gm37623_ENSMUSG00000103679	0	0	0	0	0	0	0	0	0	0	0	0
Gm37915_ENSMUSG00000103270	2	0	2	2	0	0	2	1	2	0	0	1
Mfsd9_ENSMUSG00000041945	214	271	271	122	217	153	298	299	375	137	203	166
Tmem182_ENSMUSG00000079588	23	27	15	11	16	17	7	23	38	14	20	16
Gm5973_ENSMUSG00000094136	0	0	0	0	0	0	0	0	0	0	0	0
4930448I06Rik_ENSMUSG00000104072	0	0	0	0	0	0	0	0	0	0	0	0
Gm28634_ENSMUSG00000100185	0	0	0	0	0	0	0	0	0	0	0	0
Gm29260_ENSMUSG00000100832	2	0	0	0	0	1	0	0	0	0	0	0
Gm5267_ENSMUSG00000100178	1	0	0	0	1	0	0	2	1	0	0	0
Gm8176_ENSMUSG00000101877	0	0	0	0	0	0	0	0	0	0	0	0
Gm9915_ENSMUSG00000053640	0	0	0	0	0	0	0	0	0	0	0	0
Gm29664_ENSMUSG00000101919	0	0	0	0	0	0	0	0	0	0	0	0
